step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2
4.04236102104187,4.04236102104187,10295,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4.22053599357605,0.1781749725341797,57,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4.376085996627808,0.1555500030517578,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4.529013156890869,0.15292716026306152,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4.670943021774292,0.14192986488342285,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4.821768045425415,0.15082502365112305,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
4.975254058837891,0.15348601341247559,0,0.3448275848687852,0.3448275848687852,0.3448275848687852,0.31034483026242987
5.120073080062866,0.14481902122497559,17,0.34482758620689663,0.34482758620689663,0.34482758620689663,0.31034482758620696
5.262248992919922,0.14217591285705566,31,0.3448275862068967,0.3448275862068967,0.3448275862068967,0.310344827586207
5.4062581062316895,0.14400911331176758,0,0.3448275862068963,0.3448275862068963,0.3448275862068963,0.3103448275862067
5.546094179153442,0.13983607292175293,0,0.3448275862068963,0.3448275862068963,0.3448275862068963,0.3103448275862067
5.704600095748901,0.15850591659545898,0,0.3448275862068963,0.3448275862068963,0.3448275862068963,0.3103448275862067
5.838680028915405,0.1340799331665039,0,0.3448275862068963,0.3448275862068963,0.3448275862068963,0.3103448275862067
5.99223518371582,0.15355515480041504,0,0.7692298894596038,0.7692298894596038,7.14814072518782e-7,0.23076939572632466
6.2321531772613525,0.23991799354553223,201,0.7692307692307697,0.7692307692307697,6.172590644960936e-19,0.23076923076923087
