step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
195.65179586410522,195.65179586410522,8417,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024
203.54521799087524,7.8934221267700195,330,0.002606882168925997,0.002606882168925997,0.002606882168926004,0.0026068821689260004,0.002606882168925998,0.002606882168926,0.00729927007299278,0.0026068821689259995,0.28415015641292973,0.0026068821689259904,0.002606882168926,0.4765380604796655,0.0026068821689259943,0.19030239833159507,0.002606882168925979,0.002606882168926,0.0026068821689259904,0.002606882168926004,0.002606882168925998,0.0026068821689260095,0.0026068821689259904
205.24916791915894,1.7039499282836914,59,1.0098199319191554e-7,1.0098199319191554e-7,3.6454499542281496e-5,2.0196398638383107e-7,2.0196398638382964e-7,3.65554815354738e-5,4.2077333413656295e-6,2.0196398638383107e-7,0.007700180017108016,2.019639863838307e-7,2.0196398638383179e-7,0.9869530588575757,2.0196398638383e-7,0.00512140282688443,2.0196398638382964e-7,2.0196398638383144e-7,3.6555481535473284e-5,2.0196398638383287e-7,2.0196398638383144e-7,3.655548153547393e-5,7.290899908456313e-5
206.30907893180847,1.0599110126495361,0,1.6270973688166385e-9,1.6270973688166385e-9,2.5603394337122116e-6,1.6270973688166385e-9,1.6270973688166271e-9,5.873821501428355e-7,1.627097368816633e-9,1.6270973688166385e-9,0.0009242825355701269,1.6270973688166848e-9,1.6270973688166385e-9,0.9967910329431449,3.2541947376332542e-9,2.561966531081065e-6,3.2541947376333063e-9,0.00021263233835170712,0.0002146052956352727,3.2541947376332885e-9,5.890092475116416e-7,2.561966531081065e-6,0.0018485650711402473
207.37987089157104,1.0707919597625732,0,1.2485422367711768e-14,1.2485422367711768e-14,7.0924199527687255e-9,4.507237474743995e-12,4.507237474743995e-12,1.6271127283827028e-9,1.2485422367711591e-14,1.2485422367711503e-14,0.0009242912606648315,1.248542236771239e-14,4.507237474743931e-12,0.9968004425076717,2.4970844735423625e-14,2.561990715678028e-6,2.4970844735424426e-14,0.00021204858498829722,0.00021205405029551785,2.497084473542336e-14,3.254225456765336e-9,7.096927190243621e-9,0.0018485825213296562
209.15414595603943,1.7742750644683838,16,1.1589982643489543e-14,1.1589982643489543e-14,1.823756227923109e-11,1.1589982643489707e-14,1.1589982643489873e-14,4.183983734300154e-12,1.1589982643489213e-14,3.2105215078916934e-17,0.0008580021847188759,8.893411379202096e-20,4.1839837342996195e-12,0.9253110938051576,1.778682275840394e-19,0.0008585474456631379,1.7786822758404445e-19,0.07105949677495395,0.00019684578462980394,6.421043015783478e-17,3.020836256164678e-9,6.587943966537025e-9,0.0017160043694376906
210.58593702316284,1.431791067123413,37,5.6169218018106434e-11,5.6169218018106434e-11,6.78215914345236e-13,4.3100665294239057e-16,1.1939242463778265e-18,4.3100665294241507e-16,4.3100665294235995e-16,3.307269380547844e-21,3.190726519859428e-5,2.537786987936168e-26,5.616921801810324e-11,0.03441033949221998,1.8322822052897626e-23,0.011525842765354729,5.0755739758722273e-26,0.9539607752029791,7.3202734972832935e-6,6.614538761095406e-21,1.1233843603622084e-10,2.4499153848035014e-10,6.38145303971863e-5
214.95430088043213,4.368363857269287,212,0.7035615040506579,0.7035615040506579,4.957330371628442e-9,7.870944715600048e-10,5.001990465883705e-13,7.870944715600161e-10,7.870944715599713e-10,1.1475353135443234e-13,4.1056154027379236e-7,6.039659544970393e-15,5.398680980429907e-6,1.1507007313719183e-5,5.265253121982913e-14,0.0039788404467942665,3.346071770066665e-17,0.29244115002892834,3.057496063528398e-7,8.285204963789689e-11,2.990958991928151e-8,2.5039367380222672e-8,8.211230805475731e-7
247.61388206481934,32.65958118438721,2922,0.9999999940090459,0.9999999940090459,7.59800000558427e-15,4.796164159531495e-15,2.109433490820342e-18,4.796164159531802e-15,4.7961641595313924e-15,5.270221139486898e-16,2.2920911795016928e-14,2.5242969260694193e-16,1.5756742654857138e-11,4.606059344123107e-13,7.294820908592775e-16,8.501157200852546e-11,3.20838466371976e-19,5.870871047481881e-9,1.1510307066334669e-11,4.594472271426955e-15,7.229689359147544e-12,1.790859208409519e-14,4.5841823590032714e-14
249.63090801239014,2.017025947570801,188,1.000000000000001,1.000000000000001,5.43059245477107e-27,3.4280090652080005e-27,4.1764429882300124e-33,9.495869986727016e-30,3.428009065207952e-27,1.0434449922321524e-30,4.5380848349437817e-29,4.997826308803791e-31,1.1261969953981205e-23,3.292133601215849e-25,1.4442931605414016e-30,6.076114782553426e-23,1.7596242975296793e-36,4.196144773618951e-21,8.226873737903526e-24,9.09654254856711e-30,5.167346203641424e-24,1.2799982229005015e-26,3.2764972508291186e-26
