step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
172.94930005073547,172.94930005073547,7071,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024
174.56982517242432,1.6205251216888428,101,0.12764084507042245,0.0008802816901408621,0.06426056338028163,0.0008802816901408621,0.0008802816901408602,0.06426056338028165,0.0008802816901408628,0.0008802816901408646,0.15933098591549283,0.0008802816901408615,0.0008802816901408615,0.19102112676056324,0.0008802816901408615,0.0008802816901408647,0.0008802816901408602,0.12764084507042245,0.09595070422535203,0.0008802816901408633,0.0008802816901408628,0.12764084507042242,0.15933098591549283
180.04938507080078,5.479559898376465,247,0.24241517312525718,0.0,0.0004472604233193181,0.0,0.0,0.00044726042331931395,0.0,2.3686190731084945e-8,0.0816250509419649,2.3686190731085114e-8,2.3686190731084945e-8,0.1623928053668531,2.3686190731084776e-8,2.3686190731084945e-8,2.3686190731084776e-8,0.24241517312525718,0.08121503853439817,2.3686190731085114e-8,2.3686190731085114e-8,0.17536335764311306,0.25609386405224865
181.29876017570496,1.2493751049041748,33,0.31500920705181185,0.0,1.331768996034972e-8,0.0,0.0,1.331768996034974e-8,0.0,1.953693582074352e-15,0.0008726083404289656,1.9536935820743797e-15,7.052833831288709e-13,0.0017404167634307963,1.9536935820743383e-15,1.953693582074366e-15,1.953693582074394e-15,0.31500920705181185,0.0008729956632433465,1.9536935820743797e-15,7.052833831288809e-13,0.001880219213789582,0.679624526330494
182.46245002746582,1.1636898517608643,65,0.0012671313764719115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956705883690382e-12,1.9743336515905336e-16,1.9743336515905617e-16,1.9743336515905617e-16,0.0012671313764719115,1.1115186529111182e-6,1.9743336515904777e-16,3.106737433389491e-13,1.342104565623282e-8,0.9987317436815629
183.8546290397644,1.392179012298584,0,0.0012671313934339082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1591439426610436e-20,1.1624967465619121e-26,4.196613255088516e-24,1.1624967465619121e-26,0.0012671313934339082,1.1115186677900568e-6,4.196613255088218e-24,6.60363332334354e-21,3.717741228778022e-11,0.9987317570507195
185.01775908470154,1.1631300449371338,0,0.9939883376900023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921032806109219e-27,4.120103944521947e-39,1.9383391988159817e-31,4.120103944521888e-39,0.9939883376900023,6.690552691367518e-9,1.9383391988157888e-31,3.0500979116252502e-28,2.237816089356652e-13,0.006011655619221685
191.94498705863953,6.927227973937988,2129,0.9999999535913555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137953890150542e-37,1.8727665871244423e-54,1.148205603105452e-41,1.872766587124389e-54,0.9999999535913555,5.164951912559447e-14,1.1482056031052885e-41,1.8067733007141381e-38,1.7275422560518803e-18,4.640859077040044e-8
194.04375100135803,2.098763942718506,112,0.9999999999996435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700325133270848e-48,8.461365610035119e-70,6.760687693270525e-52,8.461365610034638e-70,0.9999999999996435,3.963253928573264e-19,6.76068769326918e-52,3.840449676271031e-46,1.3256054942980137e-23,3.561098589186952e-13
199.08931708335876,5.045566082000732,2050,0.9999999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0928483632268567e-60,1.058985676519663e-87,1.1026937249941934e-64,1.0589856765196026e-87,0.9999999999999962,1.0978543707448102e-21,1.1026937249939428e-64,2.2612746253397507e-56,2.8176868689145127e-31,2.9878973426953047e-19
201.29627108573914,2.206954002380371,270,1.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398216783736028e-78,2.526776659741626e-110,1.2378079835557704e-79,2.5267766597414823e-110,1.000000000000007,5.79781985525932e-29,3.428830979378026e-82,2.53835105869707e-71,1.4880335051554455e-38,4.2774094148946383e-29
203.91790318489075,2.6216320991516113,257,0.9999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405896032388359e-40,2.4424432265920412e-55,0.9999999999999961,4.271194573054076e-17,3.43545043074289e-43,2.3353366359115097e-35,4.735645148277211e-22,2.9826352961519218e-21
205.33786702156067,1.4199638366699219,179,0.9999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34239452078506e-58,2.219313756687516e-83,0.9999999999999982,3.100944525868119e-27,4.0681065388561186e-66,3.6038983063847625e-53,3.438141870578301e-32,2.1654332145421025e-31
206.82259917259216,1.4847321510314941,66,0.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.613259405453748e-78,2.869508593389471e-116,0.999999999999996,3.2035627475559766e-42,2.47458712071157e-91,7.913892739984438e-76,1.282242693576454e-44,2.2370929633077866e-46
