step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
170.46460103988647,170.46460103988647,7131,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024,0.050000000000000024
173.90212297439575,3.4375219345092773,207,0.18147182674954856,0.10928413876077792,0.18147182674954862,0.002807298977341135,0.001002606777621834,0.14537798275516323,0.0010026067776218348,0.0010026067776218377,0.0370964507720072,0.001002606777621836,0.0010026067776218361,0.14537798275516325,0.0010026067776218346,0.0010026067776218387,0.001002606777621834,0.18147182674954856,0.07499498696611186,0.0010026067776218377,0.0010026067776218361,0.0028072989773411374,0.10928413876077792
177.38899898529053,3.4868760108947754,161,0.004665283688505085,0.0027433436283080957,0.32957305802338305,1.91272905121224e-7,1.9127290512122264e-7,0.32867021403685776,1.9127290512122333e-7,1.91272905121224e-7,0.0009031308958830317,1.9127290512122333e-7,1.9127290512122333e-7,0.3287046431597795,1.9127290512122264e-7,1.9127290512122465e-7,1.9127290512122264e-7,0.004665283688505085,0.001990893942493166,1.9127290512122465e-7,1.9127290512122264e-7,3.831848099520898e-5,0.0027090101418388367
178.52162790298462,1.1326289176940918,0,5.6054025641529e-7,2.4433383315006623e-6,0.33332129713705794,1.552743092563059e-9,1.5527430925630312e-9,0.33332185612457127,5.60540256415288e-7,5.605402564152919e-7,5.605402564152919e-7,1.5527430925630699e-9,5.605402564152919e-7,0.33332185612457127,1.552743092563081e-9,5.605402564152979e-7,1.552743092563125e-9,5.6054025641529e-7,2.443338331500636e-6,1.5527430925630866e-9,1.5527430925630754e-9,2.6728273652855935e-5,1.5527430925630754e-9
182.61016702651978,4.088539123535156,72,5.605557117426001e-7,2.443405699710555e-6,0.3333304859853079,1.191508586570091e-14,1.1915085865700485e-14,0.33333048753808414,5.60555711742596e-7,1.5527859051041063e-9,5.605557117426001e-7,1.1915085865701078e-14,5.605557117426001e-7,0.33333048753808187,1.1915085865701163e-14,1.5527859051041282e-9,1.1915085865701501e-14,5.605557117426001e-7,2.4434056997105202e-6,1.1915085865700824e-14,4.301345997518103e-12,1.4067900321118897e-6,4.3013459975179805e-12
183.80997800827026,1.1998109817504883,0,0.0679959877850233,2.274289173050665e-6,0.31025953463801303,8.51006493373571e-20,8.510064933735228e-20,0.3102595360833319,0.00018835453680061528,1.4453122428511397e-9,5.21757719669278e-7,8.51006493373571e-20,0.0001883545368006166,0.31025953608332685,8.510064933736074e-20,1.4453122428511604e-9,8.510064933736316e-20,0.0679959877850233,0.0008210183914713101,3.0721334410785143e-17,1.1090401722293629e-14,2.487900369724393e-5,4.003635021747899e-12
184.93905997276306,1.1290819644927979,0,0.9999998638824742,1.9693981695369824e-15,2.686661691212679e-10,5.654657644134211e-34,5.654657644133407e-34,2.6866617037282164e-10,2.1255843075453465e-8,1.251553812597373e-18,4.518109263476467e-16,5.65465764413405e-34,2.1255843075453766e-8,2.686661703728255e-10,5.654657644134371e-34,1.2515538125974084e-18,5.654657644134532e-34,0.9999998638824742,9.265207192566349e-8,2.66028350621645e-26,9.603623457441961e-24,1.4776842131552436e-10,4.518109263476273e-16
186.17823600769043,1.2391760349273682,0,0.9999999999943749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999943749,0.0,0.0,0.0,0.0,5.6217524381447644e-12
187.42294192314148,1.2447059154510498,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.313773250800765e-17
193.812579870224,6.3896379470825195,4830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.169289976311982e-25
195.59667992591858,1.78410005569458,123,1.0000000000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000056,0.0,0.0,0.0,0.0,8.189637040577695e-35
197.1656150817871,1.5689351558685303,195,0.9999999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999989,0.0,0.0,0.0,0.0,4.052251896188411e-47
198.6772699356079,1.5116548538208008,205,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000029,0.0,0.0,0.0,0.0,1.0292033479147978e-28
200.0460488796234,1.368778944015503,0,1.0000000000000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000029,0.0,0.0,0.0,0.0,1.164497258197908e-24
201.53891897201538,1.4928700923919678,112,0.9999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999987,0.0,0.0,0.0,0.0,5.437008979016705e-42
203.01529788970947,1.4763789176940918,0,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,0.0,0.0,0.0,0.0,1.9335654119318825e-33
204.8004229068756,1.7851250171661377,0,0.9999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999984,0.0,0.0,0.0,0.0,6.703494439361176e-54
