step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
147.06348299980164,147.06348299980164,2817,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
279.6411211490631,132.57763814926147,2420,0.08487211618107196,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.08487211618107196,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.08487211618107196
435.86034393310547,156.21922278404236,2898,0.1283174283721795,0.1283174283721795,0.017365875512942674,0.017365875512942674,0.017365875512942674,0.017365875512942674,0.1283174283721795,0.047205343842113966,0.017365875512942674,0.017365875512942674,0.1283174283721795,0.017365875512942674,0.017365875512942674,0.047205343842113966,0.017365875512942674,0.1283174283721795,0.047205343842113966,0.047205343842113966,0.047205343842113966,0.047205343842113966,0.047205343842113966
633.4720611572266,197.6117172241211,3289,0.1756392976407582,0.06461408666382676,0.008744565719724033,0.008744565719724033,0.008744565719724033,0.008744565719724033,0.1756392976407582,0.06461408666382676,0.008744565719724033,0.008744565719724033,0.1756392976407582,0.008744565719724033,0.008744565719724033,0.06461408666382676,0.008744565719724033,0.1756392976407582,0.023770194093691733,0.06461408666382676,0.023770194093691733,0.06461408666382676,0.023770194093691733
837.6464540958405,204.1743929386139,3256,6.1440571166308244e-6,0.9999747344836964,1.1253233145996752e-7,1.1253233145996752e-7,1.1253233145996752e-7,1.1253233145996752e-7,6.1440571166308244e-6,8.315077101011586e-7,1.1253233145996752e-7,1.1253233145996752e-7,6.1440571166308244e-6,1.1253233145996752e-7,1.1253233145996752e-7,8.315077101011586e-7,1.1253233145996752e-7,6.1440571166308244e-6,8.315077101011586e-7,8.315077101011586e-7,8.315077101011586e-7,8.315077101011586e-7,8.315077101011586e-7
1084.209114074707,246.56265997886658,3347,0.4003759747498916,0.054184995943911476,0.0073331417732439685,0.0073331417732439685,0.0073331417732439685,0.002697712097571951,0.4003759747498916,0.01993354602772302,0.002697712097571951,0.002697712097571951,0.14729008984946163,0.0073331417732439685,0.002697712097571951,0.01993354602772302,0.002697712097571951,0.14729008984946163,0.01993354602772302,0.01993354602772302,0.01993354602772302,0.054184995943911476,0.054184995943911476
1347.750009059906,263.540894985199,3593,0.565494846223052,0.0281543305705818,0.010357399396861686,0.010357399396861686,0.010357399396861686,0.0014017215809689978,0.565494846223052,0.010357399396861686,0.0014017215809689978,0.0014017215809689978,0.07653140518244149,0.010357399396861686,0.0014017215809689978,0.010357399396861686,0.0014017215809689978,0.07653140518244149,0.010357399396861686,0.010357399396861686,0.010357399396861686,0.07653140518244149,0.07653140518244149
1515.518592119217,167.7685830593109,2153,0.6666346493262616,0.012209839507777749,0.012209839507777749,0.012209839507777749,0.012209839507777749,0.0006078921143343771,0.6666346493262616,0.004491748934914277,0.0006078921143343771,0.0006078921143343771,0.033189784862393594,0.012209839507777749,0.0006078921143343771,0.004491748934914277,0.0006078921143343771,0.033189784862393594,0.004491748934914277,0.004491748934914277,0.004491748934914277,0.09021918908190961,0.09021918908190961
1690.5985209941864,175.07992887496948,2194,0.7661396534456681,0.005162208378814619,0.005162208378814619,0.005162208378814619,0.005162208378814619,0.0002570112214852035,0.7661396534456681,0.0018990703336088594,0.0002570112214852035,0.0002570112214852035,0.014032337230850806,0.005162208378814619,0.0002570112214852035,0.005162208378814619,0.0002570112214852035,0.03814384730543107,0.0018990703336088594,0.0018990703336088594,0.0018990703336088594,0.10368572699786979,0.03814384730543107
1914.1289060115814,223.53038501739502,2895,0.801099971420425,0.001985728297885736,0.001985728297885736,0.001985728297885736,0.001985728297885736,9.886359052683924e-5,0.801099971420425,0.001985728297885736,9.886359052683924e-5,9.886359052683924e-5,0.014672657790311775,0.001985728297885736,9.886359052683924e-5,0.005397769148399706,9.886359052683924e-5,0.03988441904660255,0.0007305086165445239,0.001985728297885736,0.0007305086165445239,0.10841709153302556,0.014672657790311775
2138.9984850883484,224.86957907676697,2849,0.897268309443434,0.0008182027896450566,0.0008182027896450566,0.0008182027896450566,0.0008182027896450566,4.073591822683542e-5,0.897268309443434,0.0008182027896450566,4.073591822683542e-5,4.073591822683542e-5,0.016434042342070933,0.0008182027896450566,4.073591822683542e-5,0.002224105775086656,4.073591822683542e-5,0.016434042342070933,0.0003009999850195386,0.0008182027896450566,0.0003009999850195386,0.044672358666577955,0.016434042342070933
2292.26807308197,153.26958799362183,2008,0.9282662659574767,0.00031139864097134713,0.00031139864097134713,0.00031139864097134713,0.00031139864097134713,1.5503625427700376e-5,0.9282662659574767,0.00031139864097134713,1.5503625427700376e-5,1.5503625427700376e-5,0.017001789719870826,0.00031139864097134713,1.5503625427700376e-5,0.0008464692671592552,1.5503625427700376e-5,0.017001789719870826,0.00031139864097134713,0.00031139864097134713,0.00031139864097134713,0.017001789719870826,0.017001789719870826
2470.922243118286,178.65417003631592,2217,0.950946342319452,0.0001173561018025881,0.0001173561018025881,0.0001173561018025881,0.0001173561018025881,5.842816263831454e-6,0.950946342319452,0.0001173561018025881,5.842816263831454e-6,5.842816263831454e-6,0.01741718980848568,0.0001173561018025881,5.842816263831454e-6,0.00031900695898876496,5.842816263831454e-6,0.006407426053522653,0.0001173561018025881,0.0001173561018025881,0.0001173561018025881,0.006407426053522653,0.01741718980848568
2609.4506421089172,138.5283989906311,1731,0.9730398376668393,4.417594028617416e-5,4.417594028617416e-5,4.417594028617416e-5,4.417594028617416e-5,2.1993905592424283e-6,0.9730398376668393,4.417594028617416e-5,2.1993905592424283e-6,2.1993905592424283e-6,0.006556290854197891,4.417594028617416e-5,2.1993905592424283e-6,0.0003264185009975515,2.1993905592424283e-6,0.006556290854197891,4.417594028617416e-5,4.417594028617416e-5,4.417594028617416e-5,0.006556290854197891,0.006556290854197891
2747.3385429382324,137.88790082931519,1691,0.9856980314243987,1.646283359038447e-5,1.646283359038447e-5,4.475062139368728e-5,4.475062139368728e-5,8.196362214932387e-7,0.9856980314243987,1.646283359038447e-5,8.196362214932387e-7,8.196362214932387e-7,0.002443301140928973,1.646283359038447e-5,8.196362214932387e-7,0.00012164480094671076,8.196362214932387e-7,0.002443301140928973,1.646283359038447e-5,1.646283359038447e-5,1.646283359038447e-5,0.002443301140928973,0.00664158109284048
2878.936444044113,131.59790110588074,1747,0.9904379831986476,6.085461291574608e-6,6.085461291574608e-6,4.496581487131575e-5,4.496581487131575e-5,3.0297727737361464e-7,0.9904379831986476,6.085461291574608e-6,3.0297727737361464e-7,3.0297727737361464e-7,0.0009031625348790337,6.085461291574608e-6,3.0297727737361464e-7,4.496581487131575e-5,3.0297727737361464e-7,0.0009031625348790337,6.085461291574608e-6,6.085461291574608e-6,6.085461291574608e-6,0.0009031625348790337,0.0066735186366735895
3000.219573020935,121.2831289768219,1601,0.9916825164618952,2.2415291543477953e-6,2.2415291543477953e-6,1.656278466886444e-5,1.656278466886444e-5,1.1159916525607394e-7,0.9916825164618952,2.2415291543477953e-6,1.1159916525607394e-7,1.1159916525607394e-7,0.0009042974023173219,2.2415291543477953e-6,1.1159916525607394e-7,1.656278466886444e-5,1.1159916525607394e-7,0.0003326724230172833,2.2415291543477953e-6,2.2415291543477953e-6,2.2415291543477953e-6,0.0003326724230172833,0.006681904235839951
3137.5711040496826,137.35153102874756,2047,0.9964921901606703,8.286118744810111e-7,8.286118744810111e-7,6.122659624780274e-6,6.122659624780274e-6,4.125415604521e-8,0.9964921901606703,8.286118744810111e-7,4.125415604521e-8,4.125415604521e-8,0.000334285888795628,8.286118744810111e-7,4.125415604521e-8,1.6643114399880095e-5,4.125415604521e-8,0.000334285888795628,8.286118744810111e-7,8.286118744810111e-7,8.286118744810111e-7,0.000334285888795628,0.002470057185391788
